/events/2569/dreamhack-open-summer-2017,/matches/2311461/sk-vs-immortals-dreamhack-open-summer-2017,/download/demo/29435,2017-06-17T17:00:00,SK,/team/6137/sk,Immortals,/team/7010/immortals
/events/2569/dreamhack-open-summer-2017,/matches/2311460/fnatic-vs-cloud9-dreamhack-open-summer-2017,/download/demo/29434,2017-06-17T15:35:00,fnatic,/team/4991/fnatic,Cloud9,/team/5752/cloud9
/events/2569/dreamhack-open-summer-2017,/matches/2311459/mousesports-vs-immortals-dreamhack-open-summer-2017,/download/demo/29433,2017-06-17T14:05:00,mousesports,/team/4494/mousesports,Immortals,/team/7010/immortals
/events/2569/dreamhack-open-summer-2017,/matches/2311458/gambit-vs-clg-dreamhack-open-summer-2017,/download/demo/29432,2017-06-17T12:30:00,Gambit,/team/6651/gambit,CLG,/team/5974/clg
/events/2569/dreamhack-open-summer-2017,/matches/2311457/sk-vs-singularity-dreamhack-open-summer-2017,/download/demo/29431,2017-06-17T11:00:00,SK,/team/6137/sk,Singularity,/team/6978/singularity
/events/2889/adrenaline-cyber-league-2017,/matches/2311680/natus-vincere-vs-virtuspro-adrenaline-cyber-league-2017,/download/demo/29565,2017-06-18T19:10:00,Natus Vincere,/team/4608/natus-vincere,Virtus.pro,/team/5378/virtuspro
/events/2889/adrenaline-cyber-league-2017,/matches/2311679/virtuspro-vs-hellraisers-adrenaline-cyber-league-2017,,2017-06-18T13:30:00,Virtus.pro,/team/5378/virtuspro,HellRaisers,/team/5310/hellraisers
/events/2889/adrenaline-cyber-league-2017,/matches/2311678/natus-vincere-vs-flipsid3-adrenaline-cyber-league-2017,/download/demo/29427,2017-06-18T09:15:00,Natus Vincere,/team/4608/natus-vincere,FlipSid3,/team/5988/flipsid3
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311568/penta-vs-big-europe-minor-pgl-major-krakow-2017,/download/demo/29430,2017-06-18T12:45:00,PENTA,/team/5395/penta,BIG,/team/7532/big
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311567/dignitas-vs-big-europe-minor-pgl-major-krakow-2017,/download/demo/29421,2017-06-18T09:40:00,dignitas,/team/5422/dignitas,BIG,/team/7532/big
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311566/envyus-vs-big-europe-minor-pgl-major-krakow-2017,/download/demo/29420,2017-06-18T07:00:00,EnVyUs,/team/5991/envyus,BIG,/team/7532/big
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311565/penta-vs-dignitas-europe-minor-pgl-major-krakow-2017,/download/demo/29391,2017-06-17T13:50:00,PENTA,/team/5395/penta,dignitas,/team/5422/dignitas
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311564/big-vs-dignitas-europe-minor-pgl-major-krakow-2017,/download/demo/29390,2017-06-17T10:35:00,BIG,/team/7532/big,dignitas,/team/5422/dignitas
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311563/penta-vs-envyus-europe-minor-pgl-major-krakow-2017,/download/demo/29389,2017-06-17T07:00:00,PENTA,/team/5395/penta,EnVyUs,/team/5991/envyus
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311562/dignitas-vs-ldlc-europe-minor-pgl-major-krakow-2017,/download/demo/29376,2017-06-16T15:40:00,dignitas,/team/5422/dignitas,LDLC,/team/4674/ldlc
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311561/igamecom-vs-ldlc-europe-minor-pgl-major-krakow-2017,/download/demo/29375,2017-06-16T11:50:00,iGame.com,/team/7331/igamecom,LDLC,/team/4674/ldlc
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311560/penta-vs-dignitas-europe-minor-pgl-major-krakow-2017,/download/demo/29374,2017-06-16T10:15:00,PENTA,/team/5395/penta,dignitas,/team/5422/dignitas
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311559/ldlc-vs-dignitas-europe-minor-pgl-major-krakow-2017,/download/demo/29373,2017-06-16T08:35:00,LDLC,/team/4674/ldlc,dignitas,/team/5422/dignitas
/events/2723/europe-minor-pgl-major-krakow-2017,/matches/2311558/penta-vs-igamecom-europe-minor-pgl-major-krakow-2017,/download/demo/29372,2017-06-16T07:00:00,PENTA,/team/5395/penta,iGame.com,/team/7331/igamecom
